recipe_name,ingredients,Cuisine,URL,image-url
Palak Chana Dal Recipe - Healthy Spinach Gram Dal Recipe,1/2 teaspoon cumin powder (jeera) 200 grams spinach leaves (palak) - washed and chopped 1/2 teaspoon turmeric powder (haldi) 1 cup chana dal (bengal gram dal) - soaked in water for about 20 minutes salt - to taste 1 teaspoon cumin seeds (jeera) 1 onion - chopped 2 dry red chillies 2 tablespoons ghee 1/4 teaspoon asafoetida (hing) 1 tablespoon ginger garlic paste 2 green chillies - chopped 1 teaspoon turmeric powder (haldi) 3 cups water 1 tomato - chopped 1/2 teaspoon red chilli powder,North Indian Recipes,https://www.archanaskitchen.com/palak-chana-dal-recipe-healthy-spinach-gram-dal-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/pooja/Palak_Chana_Dal.jpg
Mixed Vegetable Handi Recipe,1 teaspoon garlic - finely chopped 1/2 cup button mushrooms - chopped 1/4 cup green beans (french beans) - chopped 1 tablespoon turmeric powder (haldi) 7 cashew nuts 1/4 cup sweet corn 2 tablespoons sunflower oil 1 tablespoon kashmiri red chilli powder salt - to taste 1/2 tablespoon garam masala powder 2 bay leaves (tej patta) 1/2 cup carrots (gajjar) - diced 4 tomatoes 1/4 cup green peas (matar) 1/2 cup green bell pepper (capsicum) - chopped 1 tablespoon mint leaves (pudina) - chopped 1 tablespoon kasuri methi (dried fenugreek leaves) 1 tablespoon cumin seeds (jeera) 1/2 cup cauliflower (gobi) - chopped 1 tablespoon butter 1 teaspoon green chilli - finely chopped 1/2 cup paneer (homemade cottage cheese) - cubed 1/2 tablespoon coriander powder (dhania) 1/2 lemon - juice 1 onion - 1/2 diced and 1/2 thinly sliced 1 cup water 1 tablespoon curd (dahi / yogurt) 1 tablespoon fresh cream 1 teaspoon ginger - finely chopped 1 tablespoon coriander (dhania) leaves - chopped,North Indian Recipes,https://www.archanaskitchen.com/mixed-vegetable-handi-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/pooja/Veg_Handi_1600.jpg
Dahi Wale Aloo Recipe (Indian Yogurt-based Potato Curry),1-1/2 cups curd (dahi / yogurt) 1/2 turmeric powder (haldi) 1/2 teaspoon garlic - finely chopped salt - to taste 1 teaspoon cumin seeds (jeera) 1/3 teaspoon asafoetida (hing) 1 teaspoon red chilli powder 4 tablespoons sunflower oil 1/2 teaspoon ginger - finely chopped 1 onion - finely chopped 2 tablespoons gram flour (besan) 1-1/2 teaspoon coriander powder (dhania) 2 green chillies - chopped coriander (dhania) leaves - chopped or garnish 1 sprig curry leaves 4 potatoes (aloo) - chopped,North Indian Recipes,https://www.archanaskitchen.com/dahi-wale-aloo-recipe-indian-yogurt-based-potato-curry,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Shaheen_Ali/Dahi_Wale_Aloo_Recipe_2.jpg
Spicy Pepper Chicken Recipe,salt - as required curry leaves - handful 3 onions - sliced finely 1 tablespoon fennel seeds (saunf) 1 tomato - deseeded coriander (dhania) leaves - handful 1 tablespoon cumin seeds (jeera) 1 cup water 2 cups chicken breasts - cut into medium sized pieces 1 tablespoon ginger garlic paste 1/4 teaspoon turmeric powder (haldi) 2 teaspoon red chilli powder 1 tablespoons whole black peppercorns sunflower oil - as required,Indian,https://www.archanaskitchen.com/spicy-pepper-chicken-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/Andhra_Pepper_Chicken_Recipe_1_1600.jpg
Palak Makhana Recipe (Navratri Fasting / Vrat Recipe),1/2 teaspoon turmeric powder (haldi) 1 teaspoon garam masala powder 2 tomatoes - diced 300 grams spinach leaves (palak) 1 teaspoon cumin seeds (jeera) salt - to taste 1 cup phool makhana (lotus seeds) 1 cinnamon stick (dalchini) 2 tablespoon milk 1 tablespoon ghee 1/2 teaspoon red chilli powder,North Indian Recipes,https://www.archanaskitchen.com/palak-makhana-recipe-navaratri-fasting-vrat-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/sept-19/Paneer_Makhana_Ki_Sabzi_Recipe_Lotus_Seeds_in_Paneer_Masala-3.jpg
Falahari Rajgira Aloo Tikki Recipe (Gluten Free Amaranth Potato Patty),1/4 cup coriander (dhania) leaves - chopped sunflower oil - as required 1 teaspoon garam masala powder 1 teaspoon coriander powder (dhania) 6 potatoes (aloo) - boiled and peeled rock salt - to taste 1/2 teaspoon red chilli powder 2 green chilli - chopped 2 teaspoon ginger - grated 1/2 teaspoon cumin seeds (jeera) 150 grams rajgira flour (amaranth flour),North Indian Recipes,https://www.archanaskitchen.com/falahari-rajgira-aloo-tikki-recipe-gluten-free-amaranth-potato-patty,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Sapana_Behl/Rajgira_Aloo_Tikki.jpg
Navratan Korma Recipe,1 tablespoon melon seeds 1/2 teaspoon turmeric powder (haldi) 2 tablespoons ghee - or oil 5 badam (almond) 3/4 cup coconut milk 1 teaspoon garam masala powder salt - to taste 1 tablespoon cashew nuts 1 teaspoon coriander powder (dhania) 1/2 tablespoon ginger garlic paste 1 onion - finely chopped 1 tablespoon raisins 1 tablespoon ghee 2-3 tablespoons anardana powder (pomegranate seed powder) - seeds 5 cashew nuts 1-1/2 cup mixed vegetables - (potato 1 tomato - chopped 1/2 teaspoon red chilli powder,North Indian Recipes,https://www.archanaskitchen.com/navratan-korma-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Preeti_Tamilarasan/Navratan_Korma.jpg
Peeled Moong Dal Curry Recipe,1/2 cup green moong dal (split) 2 green chillies 2 cloves garlic 1 teaspoon garam masala powder salt - to taste coriander (dhania) leaves - for garnishing 1 onion - finely chopped 1/4 teaspoon turmeric powder (haldi) 3 cloves (laung) 2 tablespoons ghee - or oil 1 tomato - chopped 1/2 teaspoon cumin seeds (jeera),North Indian Recipes,https://www.archanaskitchen.com/chilke-wali-mung-dal-curry-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Curryandvanilla/Chilkewali_Mung_Dhal_Curry.jpg
Oats And Coconut Dosa Recipe,1 green chilli - finely chopped 5 curry leaves - finely chopped salt - to taste sunflower oil - for making dosa 1/2 cup whole wheat flour 1/2 teaspoon whole black peppercorns - coarsely pounded 1/2 cup rice flour 1/4 cup fresh coconut - grated 1 teaspoon ginger - grated 1/2 teaspoon asafoetida (hing) 1/2 cup oats flour jaggery - jaggery to taste (optional),South Indian Recipes,https://www.archanaskitchen.com/oats-and-coconut-dosa-recipe,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Breakfast_Tiffins/Oats_and_Coconut_Dosa_Recipe-1.jpg
Lobia Kebabs Recipe (Black Eyed Bean Patties),2 tablespoon mint leaves (pudina) 1 teaspoon extra virgin olive oil - to aid in the shallow frying process 1/2 red bell pepper (capsicum) - finely chopped 1 teaspoon cumin powder (jeera) salt - to taste 1/4 instant oats (oatmeal) - rolled and powdered 1/2 teaspoon garam masala powder 1 onion - finely chopped 1 cup black eyed beans (lobia) 2 teaspoons red chilli powder - (adjust to tolerance) 2 tablespoon coriander (dhania) leaves 2 green chillies - finely chopped (optional) 1 clove garlic - finely chopped,North Indian Recipes,https://www.archanaskitchen.com/lobia-kebabs-recipe-black-eyed-bean-patties,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Anupama_Nagaraja/Lobia_Kebabs.jpg
Pista Burfi Recipe - Indian Spiced Pistachio Fudge,1/4 cup fresh coconut - grated 1 cup sugar 1 teaspoon cardamom powder (elaichi) 2 cups pistachios,Indian,https://www.archanaskitchen.com/pista-burfi-recipe-indian-spiced-pistachio-fudge,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Sweets_Mithai/Pista_Burfi_Indian_Spiced_Pistachio_Fudge_Recipe_Archanas_Kitchen_Sweet-1.jpg
Royal Bread Gulab Jamun Recipe,24 whole wheat brown bread ghee - for deep frying 1 cup milk 150 grams khoya (mawa) 1 cup sugar 1/4 cup badam (almond) - finely chopped,Indian,https://www.archanaskitchen.com/royal-bread-gulab-jamun-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Salma_Godil/Royal_Bread_Gulab_Jamun_Recipe-1.jpg
Lauki Bharta Recipe - Spiced & Mashed Bottled Gourd Recipe,1 tablespoon red chilli powder 1 tablespoon garam masala powder 1 bottle gourd (lauki) - grated pinch sugar salt - to taste 1 tablespoon cumin seeds (jeera) 1/2 tablespoon turmeric powder (haldi) 1 tablespoon ginger garlic paste 2 tomatoes coriander (dhania) leaves - for garnishing 1 onion - big sized sunflower oil - as required,Indian,https://www.archanaskitchen.com/lauki-bharta-bottle-gourd-bhartha-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuri_Aggarwal/Lauki_Bharta_bottle_gourd_recipe_123.jpg
Tindora Ka Salan Recipe,2 tablespoons coriander (dhania) leaves - finely chopped 1 teaspoon lemon juice 1 teaspoon red chilli powder 2 green chillies - slit 1 teaspoon coriander powder (dhania) 1 tablespoon sesame seeds (til seeds) 1 tablespoon ginger garlic paste 1 tablespoons raw peanuts (moongphali) 1 onion - thinly sliced 1/2 teaspoon cumin powder (jeera) 250 grams tindora (dondakaya/ kovakkai) - slitted keeping the base intact salt - to taste 1/2 teaspoon cumin seeds (jeera) 1/2 teaspoon mustard seeds 2 teaspoons jaggery - powdered 1 tablespoon sunflower oil 1/4 teaspoon methi seeds (fenugreek seeds) 2 tablespoon fresh coconut - grated 1/2 teaspoon turmeric powder (haldi) 2 tablespoons mint leaves (pudina) - finely chopped 2 sprig curry leaves 2 dry red chillies 1/4 cup tamarind water,North Indian Recipes,https://www.archanaskitchen.com/tindora-ka-salan-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Tindora_Ka_Salan_Recipe.jpg
Methi Sprouts Salad Recipe - Healthy & Tasty Diabetic Snack,1 tablespoon lemon juice salt - to taste 1 tomato - finely chopped 1/2 teaspoon black pepper powder 1 cup methi seeds (fenugreek seeds) - sprouts 1/2 teaspoon chaat masala powder 1 onion - finely chopped 1/3 cup peanuts 2 sprig coriander (dhania) leaves,Indian,https://www.archanaskitchen.com/methi-sprouts-salad-recipe-healthy-tasty-diabetic-snack,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Methi_Sprouts_Salad_Recipe_Diabetic_Recipe-5_1600.jpg
Ajwain Besan Ka Paratha Recipe (Masala Paratha),1 tablespoon red chilli powder 2 cup whole wheat flour water - as required 2 tablespoons ajwain (carom seeds) salt - to taste coriander (dhania) leaves - few 1 teaspoon cumin seeds (jeera) 1 tablespoon turmeric powder (haldi) 3 tablespoons gram flour (besan) sunflower oil - as required,Indian,https://www.archanaskitchen.com/ajwain-besan-ka-paratha-recipe-masala-paratha,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Pooja_Thakur/Ajwain_Besan_Ka_Paratha_Masala_Paratha.jpg
Mango Curry Recipe - Mango Curry,1/2 tablespoon methi seeds (fenugreek seeds) 3 dry red chillies salt - to taste curry leaves - few sprigs 1 teaspoon mustard seeds 1/4 cup fresh coconut - grated 2 dry red chillies 1 tablespoon sunflower oil 1 tablespoon chana dal (bengal gram dal) 1/4 teaspoon turmeric powder (haldi) 1 tablespoon jaggery 1/4 teaspoon asafoetida (hing) 2 mango (raw) - totapuri 1/2 teaspoon cumin seeds (jeera) 1 tablespoon white urad dal (split),South Indian Recipes,https://www.archanaskitchen.com/maavinkaayi-gojju-mango-curry-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuri_Aggarwal/Maavinkaayi_Gojju.jpg
One Pot Pressure Cooker Chicken Curry Recipe,1/2 teaspoon turmeric powder (haldi) 1 teaspoon garam masala powder salt - to taste 300 grams chicken breasts - cut into chunks 4 cloves garlic - finely chopped 1 teaspoon red chilli powder 1 teaspoon coriander powder (dhania) 1 onion - finely chopped 1 teaspoon coconut oil 2 tomatoes - finely chopped 2 cups water 1 inch ginger - finely chopped 1 sprig curry leaves,South Indian Recipes,https://www.archanaskitchen.com/one-pot-pressure-cooker-chicken-curry-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sneha-archanaskitchen.com/One_Pot_Pressure_Cooker_Chicken_Curry_Recipe.jpg
Indian Beaten Coffee Recipe | Dalgona Coffee,3/4 cup milk - chilled 2 tablespoons instant coffee powder 2 tablespoons sugar cinnamon powder (dalchini) - a pinch to garnish instant coffee powder - a pinch to garnish 2 tablespoons water,North Indian Recipes,https://www.archanaskitchen.com/espresso-coffee-recipe-homemade-no-machine-espresso-coffee,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/Dolgona_Coffee_Korean_Coffee_Indian_Beaten_Coffee_Recipe_32_1600.jpg
Kiwi Guava Spritzer Recipe,2 kiwi mint leaves (pudina) - for garnish 4 guava - (pink variety) cut into cubes 1 tablespoon ginger - grated 2 tablespoons lemon juice 1/4 cup sugar 3 cups aerated water (soda water),Indian,https://www.archanaskitchen.com/kiwi-guava-spritzer-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Kiwi_Guava_Spritzer_Recipe.jpg
Ande Ka Salan Recipe - Tangy Egg Masala in Peanut Gravy,1/2 teaspoon mustard seeds 1 cup homemade tomato puree 6 whole eggs - hardboiled 1 teaspoon red chilli powder 2 green chillies - slit 1 cup tamarind water 2 onions - finely chopped 6 cloves garlic - finely chopped 1/4 cup fresh coconut - freshly grated 2 tablespoons sesame seeds (til seeds) 2 tablespoons coriander (dhania) leaves - chopped 2 tablespoons peanuts - roasted 1/4 teaspoon methi seeds (fenugreek seeds) 1 sprig curry leaves 1/4 teaspoon turmeric powder (haldi) 1 1/2 teaspoon coriander (dhania) powder 1/2 cup water - lukewarm 1 inch ginger - finely chopped 1 tablespoon sunflower oil 1/2 teaspoon cumin seeds (jeera),North Indian Recipes,https://www.archanaskitchen.com/ande-ka-salan-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2019/Ande_ka_Salan_Video_Recipe_3_1600.jpg
Aloo Chaat Recipe With Baked Beans - Roz Ka Khana With Figaro Olive Oil,whole wheat brown bread - 8 slices sweet chutney (date & tamarind) 1 teaspoon cumin powder (jeera) sev - for topping salt - to taste green chutney (coriander & mint) extra virgin olive oil - for toasting the bread 2 onions - finely chopped 2 green chillies - finely chopped coriander (dhania) leaves - small bunch anardana powder (pomegranate seed powder) - for serving baked beans - as needed chaat masala powder - for seasoning 4 potatoes (aloo) - boiled and mashed,Indian,https://www.archanaskitchen.com/aloo-chaat-recipe-with-baked-beans-roz-ka-khana-with-figaro-olive-oil,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/0-Archana/5-short-format-Aloo_Chaat_With_Baked_Beans_Recipe_Figaro_Olive_Oil-1.jpg
Vellai / Jaggerya Dosa Recipe,3/4 cup jaggery - powdered 1 1/2 cups whole wheat flour ghee - for cooking the dosa 1/2 teaspoon cardamom powder (elaichi) 2 1/2 cups water,South Indian Recipes,https://www.archanaskitchen.com/vellai-dosa-recipe-sweet-jaggery-dosa-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Vanita_Vasudevan/Vellai_Dosa_Recipe-1.jpg
Kela Matar ki Sabzi Recipe - Raw Banana Green Peas Stir Fry,1 teaspoon amchur (dry mango powder) 1/2 teaspoon turmeric powder (haldi) 1 teaspoon cumin powder (jeera) 2 sprig coriander (dhania) leaves - chopped 1 teaspoon garam masala powder salt - to taste 2 green chilli - slit 1 teaspoon coriander powder (dhania) 2 teaspoons lemon 2 raw banana 1/2 cup green peas (matar) - boiled 1 tablespoon sunflower oil 1/2 teaspoon cumin seeds (jeera),North Indian Recipes,https://www.archanaskitchen.com/kela-matar-ki-sabzi-recipe-raw-banana-green-peas-stir-fry,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Kela_Matar_Sabzi_No_Onion_No_Garlic_Vegetable-1_1600.jpg
Paniyaram Muttai Masala Recipe - Spicy Egg Curry Made In Paniyaram Pan,2 onions - chopped 1/4 cup fresh coconut - grated 1 tablespoon roasted gram dal (pottukadalai) 3 tomatoes - chopped 2 teaspoon coriander (dhania) seeds 1/2 teaspoon whole black peppercorns salt - to taste 1/2 tablespoon tamarind paste 4 whole eggs coriander (dhania) leaves - a small bunch 1 tablespoon sunflower oil 2 sprig curry leaves 3 dry red chillies 2 teaspoon cumin seeds (jeera) 1 teaspoon mustard seeds 1 inch ginger 2 green chillies - finely chopped 1 teaspoon fennel seeds (saunf) 1/4 cup water 1 teaspoon sunflower oil 1 teaspoon black pepper powder 6 cloves garlic,South Indian Recipes,https://www.archanaskitchen.com/paniyaram-muttai-masala-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sneha-archanaskitchen.com/Paniyaram_Muttai_Masala_Recipe.jpg
Doli Ki Roti Recipe | Classic Sourdough Bread Recipe from Multan,2 inch ginger - crushed 1/4 teaspoon turmeric powder (haldi) 1 teaspoon red chilli powder - (adjust) 1/2 cup sugar salt - to taste 1/2 cup poppy seeds lukewarm water - to knead 12 brown cardamom (badi elaichi) 1/2 cup chana dal (bengal gram dal) sunflower oil - to deep fry 1/4 cup onion - finely chopped 2 teaspoons coriander powder (dhania) 2 teaspoons sugar 1/2 teaspoon garam masala powder water - as needed 1/2 cup fennel seeds (saunf) 4 cups whole wheat flour 3 teaspoons whole wheat flour 2 cups chana dal (bengal gram dal) 500 ml water 1 teaspoon salt,North Indian Recipes,https://www.archanaskitchen.com/doli-ki-roti-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Recipesandyou/Doli_Ki_Roti_recipe_edited.jpg
Aam Panna Pani Puri Recipe,1 teaspoon cumin powder (jeera) 10 mint leaves (pudina) salt - to taste 1 mango (raw) black salt (kala namak) - to taste 1/2 teaspoon black pepper powder 2 tablespoons sugar 1/4 cup green moong sprouts - 1/4 cup green moong sprouts 2 potato (aloo) - boiled 1/2 teaspoon red chilli powder 1 teaspoon chaat masala powder 18 pani puris,North Indian Recipes,https://www.archanaskitchen.com/aam-panna-pani-puri-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sneha-archanaskitchen.com/Aam_Panna_Pani_Puri_Recipe_.jpg
Green Moong Dal Kootu with Raw Banana Peel Recipe,1/2 teaspoon turmeric powder (haldi) 1 green chilli 1 cup green moong dal (whole) 1 inch ginger - chopped salt - to taste 2 tablespoon poppy seeds 1 inch cinnamon stick (dalchini) 1 teaspoon mustard seeds 4 tablespoon fresh coconut - grated 1 raw banana peel - chopped 1/4 cup roasted gram dal (pottukadalai) 1 sprig curry leaves sunflower oil 1 sprig coriander (dhania) leaves 1 pinch asafoetida (hing),South Indian Recipes,https://www.archanaskitchen.com/green-moong-dal-kootu-with-raw-banana-peel-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Green_Moong_Dal_Kootu_with_Raw_Banana_Peel_Recipe_.jpg
Masala Jowar Methi Roti Recipe,1 cup lukewarm water 1 cup methi leaves (fenugreek leaves) - chopped 1/2 cup whole wheat flour 1 teaspoon red chilli powder 1 teaspoon sunflower oil 1 teaspoon turmeric powder (haldi) 1-1/2 cup jowar flour (sorghum) 1 teaspoon salt,North Indian Recipes,https://www.archanaskitchen.com/masala-jowar-methi-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Masala_Jowar_Methi_Recipe.jpg
